Title,Price,Area,Rooms,Address,Owner Type,Owner Name,URL,Class
იყიდება 2 ოთახიანი ბინა მთაწმინდაზე,178000 $,64 m²,2.0,ოქროყანის ქ. ,agent,ლიკა,https://www.myhome.ge/pr/20562292/iyideba-2-otaxiani-bina-mtawmindaze/,VIP
იყიდება 3 ოთახიანი ბინა ვაზისუბანში,72000 $,85 m²,3.0,ვაზისუბანი - IV მიკრორაიონი II კვარტალი ,physical,ხათუნა,https://www.myhome.ge/pr/18431872/iyideba-3-otaxiani-bina-vazisubanshi/,VIP
იყიდება 3 ოთახიანი ბინა მთაწმინდაზე,214000 $,80 m²,3.0,ოქროყანის ქ. ,agent,ლიკა,https://www.myhome.ge/pr/20625328/iyideba-3-otaxiani-bina-mtawmindaze/,VIP
იყიდება 2 ოთახიანი ბინა ვაკეში,159000 $,55 m²,2.0,"ილია ჭავჭავაძის გამზირი #35, 37, 39, 75, 56-90 82",agent,ლიკა,https://www.myhome.ge/pr/19891233/iyideba-2-otaxiani-bina-vakeshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,92000 $,67 m²,3.0,ასი ათასი მოწამის ქუჩა 13,physical,მიშა,https://www.myhome.ge/pr/20358631/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 2 ოთახიანი ბინა ორთაჭალაში,74400 $,62 m²,2.0,ბ. კალანდაძის ქ. ,physical,შოთა,https://www.myhome.ge/pr/20484961/iyideba-2-otaxiani-bina-ortachalashi/,VIP
იყიდება 2 ოთახიანი ბინა ისანში,67000 $,48 m²,2.0,შ. ნადირაშვილის ქ. ,physical,ანარ,https://www.myhome.ge/pr/20661493/iyideba-2-otaxiani-bina-isanshi/,VIP
იყიდება 2 ოთახიანი ბინა ვაშლიჯვარში,65000 $,41 m²,2.0,ვალენტინ თოფურიძის ქუჩა ,agent,spec house,https://www.myhome.ge/pr/20661502/iyideba-2-otaxiani-bina-vashlijvarshi/,VIP
იყიდება 3 ოთახიანი ბინა მთაწმინდაზე,125000 $,65 m²,3.0,ვეძინის ქ. ,physical,სალო,https://www.myhome.ge/pr/20316393/iyideba-3-otaxiani-bina-mtawmindaze/,VIP
იყიდება 2 ოთახიანი ბინა ვაკეში,118000 $,50 m²,2.0,ყიფშიძე ნ. ქ. 16,physical,სალო,https://www.myhome.ge/pr/20459523/iyideba-2-otaxiani-bina-vakeshi/,VIP
იყიდება 2 ოთახიანი ბინა ვაკეში,118000 $,50 m²,2.0,ყიფშიძე ნ. ქ. 16,physical,სალო,https://www.myhome.ge/pr/20459679/iyideba-2-otaxiani-bina-vakeshi/,VIP
იყიდება 1 ოთახიანი ბინა ვაზისუბანში,52000 $,43 m²,1.0,ვაზისუბნის დას 21,physical,არჩილი,https://www.myhome.ge/pr/20645508/iyideba-1-otaxiani-bina-vazisubanshi/,VIP
იყიდება 3 ოთახიანი ბინა დიღმის მასივში,74331 $,82.59 m²,3.0,ნ. ბოხუას ქ. ,developer,მაია,https://www.myhome.ge/pr/19894900/iyideba-3-otaxiani-bina-dighmis-masivshi/,VIP
იყიდება 4 ოთახიანი ბინა მოსკოვის გამზირზე,132000 $,113 m²,4.0,მოსკოვის გამზირი 13,agent,დავითი,https://www.myhome.ge/pr/19795279/iyideba-4-otaxiani-bina-moskovis-gamzirze/,VIP
იყიდება 5 ოთახიანი ბინა ავლაბარში,165000 $,170 m²,5.0,გურჯაანის ქუჩა 18,physical,თაკო,https://www.myhome.ge/pr/18771566/iyideba-5-otaxiani-bina-avlabarshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდუბეში,103000 $,71.2 m²,3.0,მირცხულავას ქუჩა 9,physical,Анна,https://www.myhome.ge/pr/20022790/iyideba-3-otaxiani-bina-didubeshi/,VIP
იყიდება 3 ოთახიანი ბინა საბურთალოზე,120000 $,80 m²,3.0,კოსტავას ქ. ,agent,ალექსანდრე,https://www.myhome.ge/pr/20661031/iyideba-3-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,52920 $,50.4 m²,2.0,მირიან მეფის ქ. ,physical,ცოტნე,https://www.myhome.ge/pr/20213360/iyideba-2-otaxiani-bina-did-dighomshi/,VIP
იყიდება 3 ოთახიანი ბინა თემქაზე,125000 $,84 m²,3.0,ანაპის 414-ე დივიზიის ქუჩა ,physical,მარიამი,https://www.myhome.ge/pr/20270324/iyideba-3-otaxiani-bina-temqaze/,VIP
იყიდება 2 ოთახიანი ბინა ისანში,82000 $,65 m²,2.0,კასპის ქუჩა ,agent,დათო,https://www.myhome.ge/pr/19769473/iyideba-2-otaxiani-bina-isanshi/,VIP
იყიდება 3 ოთახიანი ბინა საბურთალოზე,180000 $,100 m²,3.0,ბალანჩივაძის ქუჩა 37,agent,დათო,https://www.myhome.ge/pr/20219381/iyideba-3-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა გლდანში,97831.25 $,71.15 m²,2.0,აკაკი წერეთელის ქუჩა ,physical,anna,https://www.myhome.ge/pr/19272338/iyideba-2-otaxiani-bina-gldanshi/,VIP
იყიდება 5 ოთახიანი ბინა დიდ დიღომში,78000 $,115 m²,5.0,დიდი დიღომი - III მ/რ 77,agent,დათო,https://www.myhome.ge/pr/20025658/iyideba-5-otaxiani-bina-did-dighomshi/,VIP
იყიდება 3 ოთახიანი ბინა საბურთალოზე,140000 $,80 m²,3.0,ს. ეულის ქ. ,agent,დათო,https://www.myhome.ge/pr/19942714/iyideba-3-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა ვაშლიჯვარში,44000 $,42 m²,2.0,გოძიაშვილი ვ. ქ. ,agent,დათო,https://www.myhome.ge/pr/20312015/iyideba-2-otaxiani-bina-vashlijvarshi/,VIP
იყიდება 5 ოთახიანი ბინა ვერაზე,285000 $,163 m²,5.0,ჯანაშიას ქ ,agent,დათო,https://www.myhome.ge/pr/20515146/iyideba-5-otaxiani-bina-veraze/,VIP
იყიდება 3 ოთახიანი ბინა საბურთალოზე,250000 $,101 m²,3.0,გ. კარტოზიას ქ. ,agent,დათო,https://www.myhome.ge/pr/20615538/iyideba-3-otaxiani-bina-saburtaloze/,VIP
იყიდება 3 ოთახიანი ბინა საბურთალოზე,86800 $,62 m²,3.0,მარშალი გელოვანი გამზირი ,physical,ავთო,https://www.myhome.ge/pr/20177862/iyideba-3-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა ლისზე,64000 $,50.8 m²,2.0,ლისის ტბა ,agent,ლუკა,https://www.myhome.ge/pr/20484248/iyideba-2-otaxiani-bina-lisze/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,126000 $,57.7 m²,2.0,ა. პოლიტკოვსკაიას ქუჩა (ჯიქია) ,agent,ლუკა,https://www.myhome.ge/pr/20152715/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,83000 $,45 m²,2.0,მარშალი გელოვანი გამზირი ,agent,ალექსანდრე,https://www.myhome.ge/pr/20660704/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა ვაშლიჯვარში,73000 $,57.6 m²,2.0,მ. მაჭავარიანის ქ. ,agent,ლუკა,https://www.myhome.ge/pr/20027264/iyideba-2-otaxiani-bina-vashlijvarshi/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,115000 $,75 m²,2.0,დოლიძე ვ. ქ. ,agent,irakli,https://www.myhome.ge/pr/20660588/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 3 ოთახიანი ბინა ნუცუბიძის ფერდობზე,120000 $,70 m²,3.0,მუსაშვილი ზ. ქ. ,agent,გვანცა,https://www.myhome.ge/pr/20074636/iyideba-3-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,105000 $,51 m²,2.0,შ. ნუცუბიძის ქ. ,physical,ნანა,https://www.myhome.ge/pr/20051777/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,83000 $,45 m²,2.0,მარშალი გელოვანი გამზირი ,physical,ნანა,https://www.myhome.ge/pr/19685355/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 3 ოთახიანი ბინა საბურთალოზე,130000 $,90 m²,3.0,პეკინის გამზ. ,agent,ალექსანდრე,https://www.myhome.ge/pr/20660491/iyideba-3-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,46000 $,40 m²,2.0,ა. პოლიტკოვსკაიას ქუჩა (ჯიქია) ,physical,mixeili,https://www.myhome.ge/pr/20471009/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 3 ოთახიანი ბინა ვაკეში,116550 $,63 m²,3.0,შატბერაშვილის ქ. 41,physical,თამარი,https://www.myhome.ge/pr/20503424/iyideba-3-otaxiani-bina-vakeshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,77353 $,75.1 m²,3.0,პ. იბერის ქ. ,developer,სალომე,https://www.myhome.ge/pr/17888165/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 3 ოთახიანი ბინა ნაძალადევში,85000 $,54 m²,3.0,ჭყონდიდელის ქუჩა ,physical,Tornike,https://www.myhome.ge/pr/20151113/iyideba-3-otaxiani-bina-nadzaladevshi/,VIP
იყიდება 4 ოთახიანი ბინა გლდანში,147000 $,140 m²,4.0,გლდანი - VI მ/რ ,agent,HOMELAND+,https://www.myhome.ge/pr/20168933/iyideba-4-otaxiani-bina-gldanshi/,VIP
იყიდება 3 ოთახიანი ბინა საბურთალოზე,140000 $,62 m²,3.0,შ. ნუცუბიძის ქ. 125,physical,Ana,https://www.myhome.ge/pr/20502136/iyideba-3-otaxiani-bina-saburtaloze/,VIP
იყიდება 4 ოთახიანი ბინა დიდუბეში,130000 $,113.53 m²,4.0,წერეთლის გამზ. ,agent,HOMELAND+,https://www.myhome.ge/pr/20660291/iyideba-4-otaxiani-bina-didubeshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,65450 $,77 m²,3.0,მირიან მეფის ქ. 22ა,developer,ლევანი,https://www.myhome.ge/pr/20249523/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,77350 $,91 m²,3.0,მირიან მეფის ქ. ,developer,ლევანი,https://www.myhome.ge/pr/20311356/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,78300 $,87 m²,3.0,მირიან მეფის ქ. ,developer,ლევანი,https://www.myhome.ge/pr/20249931/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 4 ოთახიანი ბინა დიდ დიღომში,96246 $,106.94 m²,4.0,მირიან მეფის ქ. 22ა,developer,ლევანი,https://www.myhome.ge/pr/20249763/iyideba-4-otaxiani-bina-did-dighomshi/,VIP
იყიდება 5 ოთახიანი ბინა საბურთალოზე,190500 $,127 m²,5.0,ოჩამჩირის ქ. ,developer,ლევანი,https://www.myhome.ge/pr/16026197/iyideba-5-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,115600 $,68 m²,2.0,ოჩამჩირის ქ. ,developer,ლევანი,https://www.myhome.ge/pr/16025992/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,77000 $,56.4 m²,2.0,ფარნავაზ მეფის გამზ. ,agent,მარიამ,https://www.myhome.ge/pr/20604329/iyideba-2-otaxiani-bina-did-dighomshi/,VIP
იყიდება 3 ოთახიანი ბინა ნაძალადევში,122000 $,87.3 m²,3.0,ზედაზნის ქუჩა 6,physical,მესაკუთრე,https://www.myhome.ge/pr/20176565/iyideba-3-otaxiani-bina-nadzaladevshi/,VIP
იყიდება 4 ოთახიანი ბინა საბურთალოზე,120000 $,81 m²,4.0,ვაჟა-ფშაველას გამზირი 30კ,physical,თამუნა,https://www.myhome.ge/pr/20505555/iyideba-4-otaxiani-bina-saburtaloze/,VIP
იყიდება 4 ოთახიანი ბინა მუხიანში,87000 $,92 m²,4.0,ნოდარ დუმბაძის გამზირი 22,agent,ნიკა,https://www.myhome.ge/pr/20588416/iyideba-4-otaxiani-bina-muxianshi/,VIP
იყიდება 3 ოთახიანი ბინა ნუცუბიძის ფერდობზე,130000 $,75 m²,3.0,ნუცუბიძის პლ. - IV მ/რ ,agent,svetlana,https://www.myhome.ge/pr/19505543/iyideba-3-otaxiani-bina-nutsubidzis-ferdobze/,VIP
